text,label
입원해서 잘썼구요 다만 남자아이는 고정이안되고 앞뒤로 흘러내리네요..,0
크기도 크고 정말 맘에 듭니다,1
가격이 저렴한대로 튼튼하진 못하네요. 잠깐 잠깐 쓰기에 좋아요.,0
감기바쓰 때문에 배송이 엄청 오래걸렸어요.,0
사용후 피부결 느낌이 좋아진거같습니다,1
제품은 괜찮아서 계속 쓰고싶지만 용기 분사가 너무 안되서 스트레스받아요. 용기를 리뉴얼하셨으면 좋겠습니다.,0
잘먹고잇습니다 더 먹어봐야 알겟지만 효과가 잇는거 같아요,1
포장 잘해주셨어요 배송도 빨랐어요,1
오늘 처음 먹어봤는데ㅡ맛이 정말정말 오묘해요. 맛에 적응할 기간이 필요할거 같아요. 100프로 캐나다산이라 좋을거 같아요.,1
아주 편학고 좋아요. 가격도 저렴하고 배송도 빨라요~,1
부모님이 친구들이랑 여행가신다길래 예약해드렸는데 다녀오시더니 엄청 만족하셨더라구요 ~ 어른들끼리가는거라 신경 많이 쓰였는데 편하게 잘 다녀왔다해서 좋네요,1
캠핑가려고샀는데 급해서 직접 배송사가서 받았어요 ㅋㅋ진짜 가격대비 짱좋습니다.꼭 가져가셔요,1
가격대비 괜찮지만... 가격이 저렴하니까 큰 기대는 안했어요. 근데 중간 중간 녹슨 데가 있어서 짜증나네요. 신혼 집에 놓으려고 사서 설치했는데 반품하기 번거로워 그냥 씁니다.,0
빨대가 너무크고 잘랐더니 잘 안돼고,0
최 고급형 이라고 적어놓고 저급형을 보내는 클라스,0
생각보다 많이 작아요ᆢ 아이 혼자 간식가방하긴 딱 좋아요,1
넘 마르지도 않고 물이 질질 다시 구입하지 못할거같아요~,0
반품배송하고 몇주가 지났는데 환불처리가 안된거같아요 확인해주세요,0
최 고급형이라 해놓고 저급형을 보내버리는 클라스,0
손상된 제품이 왔어요,0
재구매 로션이 좀더유분수분이많이덜어있으면줗겠어요,0
베이지는 정말 유니크한거 같아요. 슬림하며 베이지이기 때문에 심하게 섹시해 보이네요^^,1
맘에들어하네요. 누나 주려고 샀네요.,1
쏘쏘...느리고 안터지고,0
너무 금방 늘어나고 기본 사이즈 자체가 좀 크게 나온 것 같아요. 리뷰 꼼꼼히 보고 사이즈결정한건데 많이 다르네요.,0
좋습니다. 해보니 시원한 느낌이 좋습니다. 너무 타이트하지 않고 적당합니다. 여름에 잘 사용할께요~~^^,1
돈아까움 그냥 리프팅하는게 답이에요,0
회사에서 필요해서 구입했는데 크기도 적당하고 튼튼하네요.,1
사람피부에 써도되나 싶은 공업용st 제품냄새. 왁스가 실처럼 날려서 계속 감아도 감아도 결국 어딘가로 날려 붙어서 잘 안지워짐. 피부에 남는 느낌도 좀 이상함.. 또 써도 될지 고민이 됨..,0
재구매 Sjcuebxjsbdjdkeb vhb,0
불량이 쫌 있네요 됐다가 안됐다가를 반복해요,0
재구매 라텍스 장갑을 여러번 구매했었는데 재질이 업그레이드 되어 냄새가 안나고 좋아졌군요. 시중의 다른 제품보다 여기 라텍스장갑이 질겨서 애용했는데 고무 냄새가 전혀 안나서 더욱 좋아졌습니다.,1
아직 써보진 않았지만 후기가 좋아 구입했습니다.,1
창문이 워낙 커서 붙이기 힘들구 좀 비뚤빼뚤 딱 맞지않앗다 그래서 옆이 뜨기도하고 찍찍이 사이고 바람들어오는듯해서 탈부착되는건 좋지만 그냥 붙이는게 효과는 좋은 ㅜ,0
사진괴 다릅니다...,0
배송에 많이 신경을 쓰셨으면 좋겠네요. 상품이 아무리 좋아도 이런식으로 포장되 오면 별로 쓰고 싶지 않아지네요. 상품은 이상없고 쓸만해서 구매결정은 함니다만은 재구매는 글쎄요...,0
다리 하나가 바르지않고 비스듬 합니다. 불안정해보여요. 교환번거로워 그냥 사용합니다 배송은 엉망이네요 배송기사가 2층까지 올려주지 않고 1층에 두고 그냥 가버리네요.,0
인쇄 규격이 너무 작음,0
평소에 까까를 별로 안좋아하는 9개월 아이입니다 친구 추천으로 올바름을 구매했는데요 7살 큰 아이까지 손을넣네요 ㅋㅋ,1
그냥 그래요 ‥불편하네요~~,0
제대로되지않은설명에이해못한저겠지만 배송료까지넘아깝네요,0
폭죽터지는 듯한 소리와 튐 있어요,0
상한거 배송 배송과정 중 상했다고 하기엔 전반적으로 모두 시들거려서 정말정말 별로입니다.,0
"세상불편 후면스위치도 힘줘야눌러야해서 스위치가 잘풀리는데 한번풀리면 또 껏다켜야하고, 어쩐지 모기가안잡힌다했네요 ㅎㅎㅎ;;;;",0
1종 재료라더니 2종인데요?,1
깔끔하고 질도 괜찮아요,1
아직 사용전이지만; 좋습니다!,1
재구매 길이도 좋고 신축성도 좋아 재구매해서 입고있어요. 완전 가성비 갑인 제품! 완전 좋슴다~~^^,1
가격대비 좋아요 배기팬츠라 편하구요,1
괜찮은거 같아요 배송 엄청빠름,1
재구매 사용감 좋아서 재구매했어요~ 부드럽긴 한데 전에 구매했던 제품보다 살짝 덜 부드러운 느낌이네요 ^^; 그래도 가격대비 만족해요 불량인 제품이 왔는데 빠르게 대처해주셔서 감사했습니다~,1
그냥 딱 갮함. 싼마이 마이으ㅔ이,0
전차종이라서 시켰는데 안맞네요..,0
아직 사용전이나 엄청 기대하고있습니다!,1
스타일이 좀 뚱뚱해 보여요,0
별로 이거 입고 나면 엉덩이가 엄청 가려워요.몇번을 새탁해도 똑같네요.그만 버려야 할때가 된거 같아요.,0
가격에 비하면 돈아깝긴하지만 아이가 머리찧는일은 없어서 그거 하나 만족합니다 ㅠ,0
입으려고 처음 세탁해놓고 보니 올이 많이 풀려있고 마감상태나 모양새가 영 조잡하네요... 다른 홈쇼핑에서 비슷한 상품 샀는데 사이즈나 모양새가 전혀 다릅니다. 여기선 다신 안 살 거 같아요 ..,0
책상 사이즈보다 살짝 크게 왔지만 수축한다는 말에 괜찮은거 같아요 절단부위도 깨끗하게 잘렸고 상태 좋습니다 잘쓸게요^^,1
잘 붙였으나 한달 지나니 테두리 부분이 뜹니다. 그리고 화면 디스플레이가 깨끗하진 않아요 흰 바탕에는 자글자글한 노이즈가 눈에 거슬려요 재구매 의사x,0
동네에서 3000원이요,0
생각보다 작지만. 은근히 많이들어갈듯. 기능은 써봐야알겠네용.ㅎ,1
와이프가 편하답니다. 후드덕후인 남편만나 후드옷을 선물받고 좋아합니다. 오버핏에 엉덩이를 살짝가리는 디자인이라 레깅스에 이쁩니다,1
유액바르는 허접한 종이조각 색바랜 밑그림 최악입니다,0
보호도 잘 해주고 좋아여,1
개약함.. 중간에 고정도안됨 비슷한제품 집에있는거랑 가격은더비싸고 품질은 완전 썩음 반품하고싶은데 택배비아까워서 걍 씀,0
폭신하고 좋은데 접착력이 약한지 잘떨어져요,0
좋군요... 실외에서 충분히 탈듯핮니다,1
만족해요 저렴하고 요청하는대로 제작해서보내주셨어요 감사합니당,1
커버는 잘되는데 너무 노래여,1
김도 잘 안 서리고 사용이 쳔리해서 조어요,1
"배송도 재멋대로고 전화받는 사람 매너도 별로에요 출고지연시키고 안내도 없고 전호ㅓ문의하니 왜난리냐는 매너로 대하고 스트레스 받은거에 비해 물건도 그닥 , 배송기사님은 매우 친절하고 좋으셨어요",0
두번째구입.착용감 편하고 손시리지않아요.,1
제형과 흡수력은 만족입니다 끈적거리지도 않고,1
향 걱정했는데 무난하고 좋네요~,1
가격도 저렴하고 쓰기편하네요,0
다음에 또 이용 할께요,1
배송비로 몇마디 했더니 안좋은 글은 삭제하고 좋은글만 올리고 아주 못된 장사치네. 내가 내 블로그에 당신 지니네 뭐라고 하는지 두고보자 아주 못된것들이네,0
무른게 .마니 들어있어서. 별로였네요,0
너무멋있음,1
너무 까끌해요..ㅠ,0
생각보다 작은거 빼고 만족합니다,1
다좋았는데 접착부분이 완전 떨어졌어요.. 바느질할수도 없고 그래서 그냥 버렸어요,0
만족한다 너무 좋아요,1
쓰본결과 그럭저럭만족합니다,1
스프레이는 뚜껑이 깨져서 반품했습니다. 그 점이 아쉽네요.,0
아주만족이요굿.굿.굿.굿,1
배송기간이 아쉽네요 금욜에 주문해서 수욜에 오다니,0
간편히 한끼 먹기네 좋아요.. 한봉지가 진공이 빠진거 빼고는 만족입니다.,1
믿고쓰는 뷔르트 역시 좋아요!!!,1
핵만족합니다 배송도 너무 빠르고 몰딩도 너무 좋네요,1
시끄럽고 디퓨저사용시 머리가 너무 아프네요,0
자주 바꾸실 거면 추천..ㅎㅎ,0
이모집에 사다드렸는데 친척들 밥먹으면서 밥 너무 맛있다고 난리였어용 ~,1
다른 사이트가 더 저렴하네요 ㅠㅠ ㅎㅎ,0
아이랑 외출시 사이즈 딱이에요.,1
마블링이 좋네요~ 배송도 빠르고 강추입니다. 와규와규,1
머리끈감사합니다 잘쓸게여,1
목편 맘편 이렇게 샀는데 온가족이 잘먹고 있어서 여러번 재구매 중입니다,1
화웨이 와이파이기계인데 풀로 충전했는데도 배터리 그냥 방전되서 보조배터리 계속 꽂고 다녔네요 다음엔 이용하기 싫습니다,0
굿 wyeutoyhkjshagxbvnlghagqyiyougkshagc vmfkhqutohoahxbcn,1
배송 완전 느려요ㅠㅠㅠ,0
3월 출산예정이라 톡톡한걸로 샀는데 여름 출산이면 더울꺼같아요,1
뭐임 워머기 같이 주는 것처럼 것처럼 홍보하더니; 낚였네 ㄹㅇ 저번엔 이 이미지 아니었잖아요^^ 기분더럽네,0
휴지가 생각보다 얇네요,0
아기가 잘 먹어요~~ 재구매 또 할께요,1
설치 간단하고 좋네요.,1
면함유량이 작은 양말 같아보입니다. 피부 촉감이 좋지 않습니다. 특히 커버하는 양말은 땀흡수도 잘 안되는 것 같습니다.,0
엄청 좋아요 정량임다,1
타이어 손질하기 편해요,1
사자마자 확인안하고 입었는데... 이러네요... 이미 사용한지라 환불도 못하겠고....,0
배송이 느려서 별하나뺍니다 품질은 좋아요,1
싸게 잘 샀어여....출출할때 먹으면 딱임^^,1
그닥... 생각보다 아이가 안 좋아함. 비싼 값이 아닌데도 가격대비 너무 부실함. 다리가 제대로 서있지 못해 휘청휘청하고 거울은 사물이 왜곡되서 보이니 애가 아에 안 봄. 그나마 드라이기만 좀 갖고 놈.,0
차가운데선 잘 안붙네요,0
재구매 좋은 제품인거 같아요~~,1
배송은 빠르고 좋네요~그런데 고무 냄새가 심하게 나고 기름도 너무 많이 발라져 있는게... 아쉬운부분입니다. 제품은 맘에 드네요~,0
배송도 빠르고 데일리로 메고 다니기 딱이에요,1
가성비조아요 정품 아닌 재생토너지만 포장이 정말 잘 되서 오고 프린트도 아주 깔끔하게 나오네요 언제까지 쓸지는 모르겠지만 좋아서 나중에 재구매 하고 싶네용,1
오늘 처음 노란색 신고갔는데 얼마안되서 앞에 구멍나서 못신게 되서 에휴 ...,0
뚜껑이 있어 깔끔하고 좋아요,1
거울이 어지러워요.. 물건들이 휘어보여요 왜그런건가요ㅠ,0
턱끈만 필요해서 구매했는데 완전 만족합니다.,1
저번에써보고 괜찬아서 또 사봄,1
상까짐 있었습니다.. 크진않지만 두곳이 작게 있음..받고 다음날 사용해야해서 어쩔수없이 사용함.. 그리고 다리사이 접이식부분 플라스틱인데 내구성 약해보임.. 그리고 휘어져있음.. 그리가성비 좋지는 않음. 다음에는 여기서 구매는 안함..,0
재구매 지난번에 구매하고 마음에 들어서 재구매했어요 다른 브랜드 슬림핏셔츠보다 약간 사이즈가 크니까 구매하실때 참고하세요 구김도 덜가서 좋아요,1
매어보았는데 최대한줄길이를 줄여봐도 좀 길어서 아쉽네요,0
완전 잘나옴 잘나와요 사진 잘나오고 좋네용 배송도 안전히 잘왓어요~! 배송 빠름 ! 사진찍기 좋음 ㅠ,1
선물로 보내드렸는데 싱싱하다고 만족하시네요 감사합니다 ㅎㅎ,1
냥이들이 최고라고 하네요~ㅎ,1
만족 괜찮네요 싸게샀어요 근데 원래쓰던 차앤박크림이나 마몽드 무궁화크림이 저한테는 더잘맞네요ㅠㅠ,1
이쁘기만하고 손잡이도 안튼튼하고 크기도 작고 ㅜㅠ,0
굿굿 편하구 좋아요.,1
가격대비 성능과 효과는 좀 미미합니다,0
다 녹아서 맛이 없어요,0
피부에 촉촉히 스며 든다는 느낌은 덜 한거같네요 트러블은 없고 향은 괜찮아요,0
그냥 보통입니다. 잘라보니 안쪽에 공기구멍도 많고 뒷면 비닐이 너무 쉽게 찟어져서 작업하는데 짜증납니다. 비닐좀 두꺼운거 쓰세요,0
재단이 쉬웠고 튼튼해요 좀 여유있게 사세요,1
마감이 너무 허접해서 가격이 아까울 정도네요,0
싸고 좋네요 크기도 맘에들고,1
너무 귀여워요 ㅋㅋ 이번 추석이랑 내년 설까지 쓰려구요! 요고 메고 다니면 넘 좋아할거 같네요,1
저는 이 세제 사용하고 난 뒤에 아기 실리콘 식기에 남는 향이 별로더라구요 ㅜㅜ,0
가성비 좋고 포장 꼼꼼히 잘 됐습니다. 체인에 바르고 타니 부드럽게 나가요 하지만 먼지는 좀 붙는거 같습니다.,1
일단 배송이 느려요 그리고 규격이 안맞는 상품을 보내셔서 잘못왔나 하고 재배송 부탁드렷는데 다르지만 똑같이 결함있는 상품이 왔어요,0
"대체로 너무 작은데, 그 날 잡은게 작은건지, 아니면 우리집 것만 작은건지... 2머리 빼고 나머지는 다 작아서 와이프가 개 실망~~!!",0
빠른배송 은 좋았어요 근데 마감 처리가 눈에보이네요 보드자국,0
오잇오잇 애들주려고 샀는데 어른입맛에도 맛있으면 어떡하나요 꼬소하고 맛있어요 재구매 의사있오요,1
가끔 많이 답답할때 급 연락드려도 선약 없으시면 언제나 성실하게 봐주십니다.질문은 꼭 광범위한게 아니고 사소한것도 봐주세요,1
재구매 예쁘고 고급스럽고 우아해요! 저는 이렇게 세트예요!! 같은 세트보다 좋아요!,1
발볼넓은 240인데 구두는 245신어서 고민하다가 크다는 후기가 많아 240으로 주문했는데 잘한거 같아요 발 편하게 잘 맞네요 245했음 교환할뻔. 패디안해도 가려줘서 편하게 잘 신을거 같아요 다만 스트랩은 좀 타이트해요~~~,1
맘에들어요 색깔부터 다맘에드네여 잘산거같아요 !!다음에 구매또할게요 ㅎㅎ 많이파시길 ㄷ좋은하루되세여,1
향이 아주 강합니다 체리섞인 달콤한향 전 머리가 지끈 ㅜ,0
"달아 놓고 보니까 눈높이 정도에 나무 칠이 벗겨져 있었음, 이외에도 칠 벗겨진곳 있음 냄새는 빠지는데 시간이 걸림 암막은 잘 됨",0
"굴 껍질이 너무 단단하고 신맛만 나네요 ㅠㅠ 귤은 실패안했는데, 첨으로 구매 실패했습니다. 저 한테만 이란 귤 왔는지 맘이 상합니다 ㅠ",0
