id,text,label,pred
19443,추천 범퍼침데에 끈추가해서 달앗어요 정말 딱맞고 맞춤같은데 가격은 절반이네요 깨끗하고 깔끔한느낌^^,1,1
19509,납작브러쉬가 없어서 찾고 있었는데 화홍 브러쉬 괜찮다고 그랬던게 생각나서 구매했어요 아직 안썼지만 기대중이예요^^ 다른 분들도 꼭 붓 모에 있는 풀은 씻고 쓰세요!,1,1
19549,엄청 만족해요. 아이가 정말정말 좋아해요. 근데 가격이 가격인지라 낚시대는 부실하지만 뽕뽑고도 넘쳐날만큼 가지고 놀았어요,1,0
19625,그냥 고양이 벤토 중에 최고입니다!배송도 빠르고!!항상 잘 쓰고 있어요!,1,1
19814,아직도 랜덤증정 이벤트를 안내리고 있네요 이벤트 끝났으면 글을 내려야죠 알았다면 두개 있는 제품으로 샀을텐데,0,0
19833,어머니댁에 딱 맞아 좋아요~~ 근데 저희집엔 호스가 벽에 딱 붙여 설치되어있어서..ㅠ,1,1
19842,원래 먹던거라 상품은 뭐 말할것도 없고 배송도 완전 빠르고 공식홈이라 안심도되고 좋네요 금욜 구매해서 토요일 오전에 받았어요 ^^굿,1,1
20015,2kg 구매했는데 딱 한마리만 크고 나머지는 잘잘해요 쪄서 먹으려고 했는데 먹을 살이 없네요 게탕으로 끓여서 먹었네요 시켜보고 재구매하려고 조금만 일단 샀는데 조금 구매하기 잘 한것같아요 비추예요,0,0
20052,주문하면서 기대를 반쯤 했었는데 너무 만족합니다.장식품도 알차고 그중에서도 새의 꼬리가모양이 거짓말 조금 보태서 곧 날인갈것 같아요,1,0
20223,일본불매하려고 샀는데 R&D가 일본이네요ㅠ 눈물을 머금고 씁니다 어쩔 수 없죠ㅠㅠ 그래도 꼼꼼하게 잘 포장해서 보내주셨어요! 배송도 엄청 빨랐구요ㅎㅎ 잘 쓰겠습니다,1,1
20347,창문형방충망이 참으로 아이디어가 조으네요 옥탑방창문에 이쁘게 해결했어요 감사합니다,1,0
20428,어깨는 안아픈데 왜 옆구리가 아픈지.. 그래도 적응되면 외출시 정말 편할거 같아요. 아기도 딱히 불편해하지 않는거 같아요.,1,0
20495,재구매 오픈준비하면서 부터 계속 이용중이예요~~ㅎㅎ친절하게 대응해주시고 디자인도 많고 맘에드는고 계속 사용중이예요 ㅎㅎ 또 주문할게요~,1,1
20602,생각보다 작지만 2인용으로는딱이네요. 배송도 빠른편입니다~,1,1
20606,아이가 붕어빵을 찾아서 주문했습니다. 배송도 빠르고 포장도 꼼꼼하게 해주셔서 잘 도착했습니다. 맛있게 잘 먹겠습니다.,1,0
20745,식으면 너무딱딱해지고 돼지냄새가 나요 3팩이나샀는데 한팩먹고 냉동실에 넣어놨어요 ㅜㅜ,0,0
20981,"배송 느린건 이해할 수 있는데 찢어진 포장, 반품됐던 상품을 대충 재포장해서 보낸 것 같아 불쾌하네요 아래 리뷰보니 모든 리뷰에 상투적인 답변 써놨던데 이래저래 아쉬움이 큽니다",0,0
21095,항상사용하는 제품입니다. 건조한피부에 자극없고 보습력이 제일 좋은것 같아요. 내년까지 유통기한도 길게남고 배송도빨랐어요,1,0
21133,예전 상품보다 별로네요 홈에 끼우기 힘들어요 여자 혼자는 못해요,0,0
21151,미얀마 잘도착해서 유심 사용했는데 잘터집니다 잘쓸게요^^,1,1
21162,세척이 참 번거로워요...일반빨대쓰는기 편해서 이거 안쓰게되네여,0,0
21271,완전 평평하지 않으면 울렁거림이 생길수밖에 없네요 화장실은 실패네요 ..,0,0
21438,"부산거주민인데 기대보다 감칠맛이 덜한 양념이네요 곱창은 실하고 낙지양은 작은편, 새우살양은 적당한거로 판단됩니다",0,0
21494,다른댓글처럼 타제품과 같은 양으로 타도 진하지가 않네요.제품별로 맛이 조금씩 차이나나봐요.,0,0
21629,마스크 가격이 계속 내려가고 있는데 중국산 제품을 비싸게 산것 같네요,0,0
21630,잘 포장되어 왔어요! 군더더기 없어서 좋네요 ㅎㅎ 추후 더 필요하면 또 사러 올게요,1,1
21752,재구매 항상 주문함.. 쿠폰 사용유무를 알수 있었으면 좋겠음,1,0
21763,경침 거북목베게 전용 이라고 되어 있는데 너무 높이가 낮아 사용 이 되지 않습니다. 이 제품은 잘 못 구입 한것 같네요. 배송도 늦습니다. 주문하고 1~2일 지나야 배송 을 해 줍니다. 당일 배송이 되면 좋을 건데 하루는 기본 으로 잡아 먹네요.,0,0
21946,의약외품표시 없습니다. 중국산입니다. 일반마스크입니다. 덴탈빼주세요,0,0
21985,조금.두툼 하다고 느끼 실수 닜는데 저는 그래서 무릎보호 할수 있어서 좋는것 갘어요 ㅋㅋ,1,0
22164,1배송느려터짐 2.우산 원단이 너무 얇아 오래쓸지 의문.,0,0
22262,친구 선물용으로 딱! 투썸 케잌 알아주잖아요~ ㅎ이것도 맛나는거 알잖아요~ ㅎ바로 사용할 수 있어서 좋아요! 감사합니다. ㅎ,1,1
22265,저는 아빠 재활치료때문에 샀었는데요 코로나때문에 밖에도 못나가고 해서 이 밴드로 운동해봤거든요 정상인인 저도 팔힘이 상당히 길러짐을 느꼈습니다 꾸준히 한다면 운동효과가 날 것 같아요,1,0
22293,포장상태가별로고 생각보다크기가작네요 그리고 휴지를 뽑으면 뚜껑이 고정이안돼서 딸려나와서 별로에요,0,0
22321,대자로 주문 했어야 했는데 소자로 해어 넘작아 못쓰고있어요 소짜는 오세육세어린이 용이예요,0,0
22427,진짜 너무 짜증납니다. 100개 주문중 총 6개가 부서져서 왔고 넥타이 걸이도 살 하나가 부러져 있습니다. 뭐 어쩌란건지 얼마 안해서 진짜 더 귀찮네요 하...,0,0
22496,필요한 내용만 딱딱 짚어주셔서 선택에 많은 도움이 되었습니다,1,0
22528,배송도 느리고 원목 이렇게 왔네요.ㅠㅠ 귀찮아서 그냥 씁니다,0,0
22819,거실매트로 사용중인데 폭식폭신하고 디자인도 마음에 들어요!,1,1
22889,녹두삼계탕을 하려고 구매했는데 아직 만들어보진 못했어요~ 하지만 일단 배송이 빠르고 상품도 겉으로 보기엔 깨끗해요 좋습니다,1,1
23193,이마트에 구매하세요. 온라인이 두배 넘게 비싸네요. 구매한 후에 보게되었는데 화가나네요.,0,0
23196,카메라가 조립돼 있는걸 사도 그렇게 쉽고 간편하게 교체가 가능한건 아니에요... 그리고 색감히 확실히 정품보다 안좋고 푸른빛이 돌고 사진화질 안좋아져요 글씨도 번지구요,0,0
23361,한번신었는데 이렇게 되네요 일회용인가요? 나머지도 다그렇네요..,0,0
23617,비듬샴푸용이라 기대했는데 향만 바카향 증말 각성하세요 !! 가렵기만 하네요 ㅉㅉ 오리지널샴푸가 더 나아요,0,1
23696,끼울때도너무불편해서그냥 뒤에고리를내려서끼고다님 그래도다행히빠지지는안음 도금이라그런건지 색이금방변색되내요 구리색으로ㅠㅠ,0,0
23802,재구매 적중률이 좋아서 자주 봅니다 ! 그리고 친근하게 상담해주셔서 더 좋아요,1,1
23829,배송받아서 낚시가서 물어들어갔다나오니...물들어와서 양말이랑 다 젖어있네요...검수좀 잘 해서 보내주시길...,0,0
23865,다리가 너무 저리고 허리가 아파서 구매해봤어요 고민끝에 EPP로 했는데 잘한것같아요 허벅지 밀어줄때 악소리 나지만 정말 시원하구요 다양하게 운동 가능해서 만족스럽습니다^^,1,1
23867,처음에 중했다가 너무 커서 소 로 바꿨는데 딱 원하는 사이즈에요,1,1
23908,"164cm 57kg되요 51키로에서 살이 급쪘어요ㅠ 엠사이즈 허리 딱 편하고 길이 너무이쁘고 두께감 좋아요. 여름제외 가능하고 여러가지 컬러로, 한여름원단으로 9부길이도 나왔으면 좋겠습니다",1,1
23957,여름헬멧으론 무겁고 큽니다 지퍼부분이 귀에 닿아 아프고요,0,0
24063,배송이 너무 느려요. 제품은 아직 안써봤지만 써보고 괜찮으면 재 구매할거예요.,0,1
24333,배송도 너무 느리고 일단 물건이 사진과 너무 다르네요..선물용으로 산건데 선물용 퀄리티는 아닌듯..그냥 제가 써야겠어요..가성비대비 물건이 너무...,0,0
24393,급하게써야해서 어쩔수없이 사용하는데 한쪽이 구겨져서왔네요. 교환하고싶었는데 당장필요한거라 씁니다.,0,0
24949,재구매 맛있어요.. .좋아요.. 건강생각하면서 먹습니닷~,1,1
24971,크기도 양도 적당해서 좋아요. 색은 화면처럼 쨍한 파스텔보다는 약간 어둡지만 그래도 예쁩니다!,1,1
25019,별 로 임 ㅠㅠ 규격도 잘안맞고 뜨는 부위도 많고 별로임 ㅠㅠㅠㅠ ㅊㅊㅊㅊ ㅛㅛㅛㅛ ㅉㅉㅉㅉ ㄹㄹㄹㄹ홓 ㅓㅓ,0,0
25249,완전 별로 실측보다 작은 느낌이고 마무리 엉망 이 가격에 퀄리티 따지는게 우스운 일이긴 하지만 돈 버린거 같음,0,0
25524,배송은 칼 배송이지만 확실히 작네요 그 몸무게에 맞춰서 사면 안될것 같아요 그래도 좋으니까 또 구매 할려고요,1,0
25543,오자마자 하루만에 작동안되서 a/s행.. 작동만 잘되면 나머지는 다 좋으나 as받은것도 언제 또 안될까봐 불안불안하네요,0,1
25717,가격치고..재질이 그닥 좋아보이지 않았어요.. 린넨이라고 해서 구매했는데..두껍고..더워요.. 그리고..핏이 작은 루즈핏?? 약간 이도저도 아닌핏이라 마르고..체격작은신분들한테나 루즈핏일꺼 같네요..아쉽지만 아쉬운대로 보관했다가 초가을쯤입으려합니다.,0,0
25722,잘 밀리지도 않고 허벅지도 덜뜨거워요 생각보다 거칠지 않아서 편함,1,0
25957,지지대가 있어서 보관하기좋아요 화학 냄새가 빠자지않아서 걱정이죠,0,0
26055,머리를 잘 잡아주지 않아요 생각보다 작은사이즈 제 머리가 큰가봐요 다른비니는 괜찮은데 앙고라비니는 작고 힘이 없고 털도 많이 빠져요,0,0
26109,축구할때 입으려고 샀는데 완전 내구성 짱짱하고 따뜻합니다!!,1,1
26146,배송빠르고 좋아요..아주마니마니파셔요~티* 위메*보다 여기가더싸요,1,1
26189,랩 주변에 먼지가 너무 많이 묻어서와요 ㅠㅠㅠ 음식에 ㅆ는건데 ㅠㅠ,0,1
26197,우레탄필름이라 부착시 힘든줄알았는데 생각이상으로 간단해서 만족합니다.,1,0
26207,여러가지 사면서 떨어진거 생각나서 샀는데 실망 스러워요 다른것은 좋은데 이게 좀... 좀 신중해야 할것 같아요,0,0
26326,너무 예뻐요 11호끼는데 2사이즈업에서 13호 5돈짜리 볼륨빵빵하니 기대치이상입니다 립볼펜은 반지걸이로 쓰려구요♡ 판매자님 센스쟁이 이쁘고 좋은상춤 구매 잘했어요 감사드립니다,1,0
26330,한개가 잘못왔는데 반품귀찮아 그냥 쓸겁니다 잘떨어지네요;;;,0,0
26362,첫번째는 하자가 있었고 두번째도 작은하자가 있었어요.그냥 귀찮아서 씁니다.배송기사분은 그정도 하자는다 있다는데..헐;;,0,0
26385,피글렛 동생이 돼지띠라 피글렛 선물해줬어요 줬더니 저렇게 피글렛이 음악듣고있다고 사진찍어 카톡사진 해놧네요 ㅋㅋ 돼지띠에게 피글레선물해주면 좋을것 같아요,1,0
26515,온열이강해 눈이 뻑뻑해져요 온열이 강해서 최소로해야되요 그리고 눈에밀착했을때 온열관이 느껴져서 눈에 안착감이부족합니다. 자주하지않게되요 눈은 확실히 따뜻해지내요 온도조절잘해서 사용하세요,0,0
26536,좀길긴한데 이뻐요 157에 48키로고 엠사이즈 시켰는데 허리는 커서 허리띠해야되요 통은 박시하기 입기 적당하네요,1,0
26678,그냥 쓰고있지만 리뉴얼된 뒤로 잘 안뭉쳐지고 박테리아 서식 빨리돼서 쉰내 장난아니에요ㅜㅜ 그래도 다른거보다 나아서 쓰는중..,0,0
26787,뚜겅이 안닫혀서... 전화를 드렸는데.. 뚜껑없이 쓰시라고 하네요.. 이게 맞는건지..,0,0
26910,빠른배송에 꼼꼼하게 포장해주셨어요 새우가 엄청 크고 통통했어요,1,0
26970,비행기에서 유심꽂아서 다른거 설정할 필요없이 바로 쓸수 있어서 좋앗습니다!!,1,1
27109,에어리프트 3켤레 째 구매네요 고민하다 늦게 발동걸러서 나름 귀하게 구한 화이트라 더 이뻐 보여요 다만 마감이 좀 별로라 살짝 아쉽지만 조심히 잘 신으려구용,1,0
27157,재구매 맛있어요 삼겹살 지방 부분도 적당하게 잘왔어요!!!아이스팩 추가 주문이 가능하니 날씨가 더워도 안심하고 시킬 수 있으니 좋아요 다음에 또 구매하겠습니다^^,1,1
27339,남편 피부가 지성피부라 우루오스 쓰다가 이걸로 갈아탑니다 주위에서 괜찮다는 얘기를 많이들었거든요 향도 순하고 좋네요,1,0
27593,"겨울 맞이 크림 구입. 로션과 같이 구입했네요^^ 겨울에는 로션만으로는 좀 부족한감리 있어서, 노출되는 부위에 크림도 발라주고 있어요. 겨울에 건조하고 찬바람으로부터 피부를 잘 보호해줄것 같아요~^^",1,1
27635,신발 이쁘고 좋아요. 딸거는 컸지만 제꺼는 잘 맞았어요. 225 신는데 220 샀더니 딱이네요. 사이즈가 다양해서 진짜 좋은것 같아요.,1,0
27744,배송이 느리긴 했지만 담당자님도 친절하게 잘 응해주시고 애기아빠가 괜찬다고하네요. . 부드럽고 좋은것같아요. 수고하세요,1,0
27758,예뻐구 편하다고해서 삿는데 최대로 쪼여두 뒤꿈치가 자꾸 내려가서 못신겟어여..실패한듯 ㅜㅜ,0,0
27765,투명 뚜껑있는 제품 구입했는데 4개다 안왔어요 고객센터 통화하고 보내주겠다더니 다음날 운송장번호가 생기고 일주일이 지나도 안와서 배송보회해보니 운송장번호가 없어졌네요? 확인해주세요,0,0
27783,물을 넣어도 새지 않고 좋습니다. 주둥이 구멍은 2mm라서 좀 큰편입니다.,1,0
27790,냄새나고 고무가 너무 중국산같아 그냥 쓰레기통으로 갔네요 참고하세요,0,0
27799,9900원은 진짜 아닌 것 같아요ㅠㅠ 9900원에 배송비 주고 살 물건은 아닌 것 같습니다...잘모르겠네요... 그냥 약국에서 좋은 마스크를 사는걸 추천드려요,0,1
27902,배송도 생각보다 빨랐구요 저렴한가격에 잘 구입했어요! 감사합니다,1,1
28053,"완젼 불량이 왔어요.. 아무리 싼게 비지떡이지만, 한번은 쓸 수 있게 해줘야하는거 아닌가요? 가운데 부분이 박음질없이 왔네요. 공기를 어째 넣으라고..",0,0
28054,빨래줄 너무얇아요 빨래집개 너무 약해요 20m구매했는데 끈어질것같아요,0,0
28083,포장완전꼼꼼 애들도잘먹네요 여러제품을같이주문할수있어좋은듯,1,0
28104,아 너무 별로네여... 고정도 아무리 돌려도 겉돌고 빡빡하게 되지도않고 좀건들이거나 너무 많이 올리면 쓰러질거같네요 절대 적은 가격도아닌데 너무실망스럽네요 후기 제대로 읽어보고 살껄그랬어요 좀 설치하면서 짜증났어요 ㅡㅡ,0,0
